"TASK_TYCD","KEY_MSG","KEY","MSG","LANG_CD"
common,common.label.submit.dttm=Submission date,common.label.submit.dttm,Submission date,en
common,common.label.submit.late=Extended Submission,common.label.submit.late,Extended Submission,en
common,common.label.submit.record=Submission history,common.label.submit.record,Submission history,en
common,common.label.submit_filter=Submitter,common.label.submit_filter,Submitter,en
common,common.label.submit_order=by submitter,common.label.submit_order,by submitter,en
common,common.label.super.admin.login=Super Admin Login,common.label.super.admin.login,Super Admin Login,en
common,common.label.team.act.info=Team activity info,common.label.team.act.info,Team activity info,en
common,common.label.team.act.topic=Team activity topic,common.label.team.act.topic,Team activity topic,en
common,common.label.team.config.date=Team formation period,common.label.team.config.date,Team formation period,en
common,common.label.team.info.add.crs=Team information requires additional registration in each subject.,common.label.team.info.add.crs,Team information requires additional registration in each subject.,en
common,common.label.team.info.spacing=Team information,common.label.team.info.spacing,Team information,en
common,common.label.team.management=Team manage,common.label.team.management,Team manage,en
common,common.label.team.progress.plan=Team activity plan,common.label.team.progress.plan,Team activity plan,en
common,common.label.title=Title,common.label.title,Title,en
common,common.label.topic=Topic,common.label.topic,Topic,en
common,common.label.total.point=Total,common.label.total.point,Total,en
common,common.label.total.include.point=Add point,common.label.total.include.point,Add point,en
common,common.label.production.total.point=Total score,common.label.production.total.point,Total score,en
common,common.label.exchange.total.point=calculated score,common.label.exchange.total.point,calculated score,en
common,common.label.total.include.point.other=Etc(add),common.label.total.include.point.other,Etc(add),en
common,common.label.credit.grade=Score level,common.label.credit.grade,Score level,en
common,common.label.type.list=Category list,common.label.type.list,Category list,en
common,common.label.upload.for.file=by file,common.label.upload.for.file,by file,en
common,common.label.use.type.yn=Use Y/N,common.label.use.type.yn,Use Y/N,en
common,common.label.user.role=Roll,common.label.user.role,Roll,en
common,common.label.userdept.grade=Grade,common.label.userdept.grade,Grade,en
common,common.label.userid_order=by school number,common.label.userid_order,by school number,en
common,common.label.view.count=Number of questions,common.label.view.count,Number of questions,en
common,common.label.view.input=Input question,common.label.view.input,Input question,en
common,common.label.view.more=More,common.label.view.more,More,en
common,common.label.view.stare_htsy=Stare history,common.label.view.stare_htsy,Stare history,en
common,common.label.week=Week,common.label.week,Week,en
common,common.label.week.nm=Week name,common.label.week.nm,Week name,en
common,common.label.write.senderMobileNo=Call number,common.label.write.senderMobileNo,Call number,en
common,common.label.teaching.profession1=teaching1,common.label.teaching.profession1,teaching1,en
common,common.label.teaching.profession2=teaching2,common.label.teaching.profession2,teaching2,en
common,common.label.special.classe=Special,common.label.special.classe,Special,en
common,common.label.formal.adjoin=Adjacent,common.label.formal.adjoin,Adjacent,en
common,common.label.classroom=Lecture room,common.label.classroom,Lecture room,en
common,common.label.connect=Connect,common.label.connect,Connect,en
common,common.label.content.upload=Content Upload,common.label.content.upload,Content Upload,en
common,common.label.content=content ,common.label.content,content ,en
common,common.label.contents=Content,common.label.contents,Content,en
common,common.label.conn.ip.address=Connect IP,common.label.conn.ip.address,Connect IP,en
common,common.label.connect.time=Connect time,common.label.connect.time,Connect time,en
common,common.label.progress.day=days later,common.label.progress.day,days later,en
common,common.label.info.manage=Information and assessment,common.label.info.manage,Information and assessment,en
common,common.label.time.standar=Reference time,common.label.time.standar,Reference time,en
common,common.label.complete=Complete,common.label.complete,Complete,en
common,common.label.not.complete=Incomplete,common.label.not.complete,Incomplete,en
common,common.label.lec.announcement=Lecture announcement,common.label.lec.announcement,Lecture announcement,en
common,common.label.uni.c=University,common.label.uni.c,University,en
common,common.label.uni.g=Graduate school,common.label.uni.g,Graduate school,en
common,common.label.uni.college=University,common.label.uni.college,University,en
common,common.label.uni.graduate=Graduate,common.label.uni.graduate,Graduate,en
common,common.label.image=Image,common.label.image,Image,en
common,common.label.logo=Logo,common.label.logo,Logo,en
common,common.label.classroom_login=Lecture login,common.label.classroom_login,Lecture login,en
common,common.label.sso_login=Goto SSO login,common.label.sso_login,Goto SSO login,en
common,common.label.relogin=Goto relogin,common.label.relogin,Goto relogin,en
common,common.label.type.doc=Document,common.label.type.doc,Document,en
common,common.label.program.source=Program source,common.label.program.source,Program source,en
common,common.label.notify=Notice,common.label.notify,Notice,en
common,common.label.analysis=Issue,common.label.analysis,Issue,en
common,common.label.tasks=Assignment,common.label.tasks,Assignment,en
common,common.label.discussion=Discussion,common.label.discussion,Discussion,en
common,common.label.question=Quiz,common.label.question,Quiz,en
common,common.label.question.resch=Quizzes and Surveys,common.label.question.resch,Quizzes and Surveys,en
common,common.label.appraise=Evaluation,common.label.appraise,Evaluation,en
common,common.label.lesson.process.manage=Learning progress management,common.label.lesson.process.manage,Learning progress management,en
common,common.label.lesson.statistics=Learning statistics,common.label.lesson.statistics,Learning statistics,en
common,common.label.score.view=Comprehensive score,common.label.score.view,Comprehensive score,en
common,common.label.over=Over,common.label.over,Over,en
common,common.label.under=Under,common.label.under,Under,en
common,common.label.entrance=Admission,common.label.entrance,Admission,en
common,common.label.uni.type=University classification,common.label.uni.type,University classification,en
common,common.label.this.week=This week,common.label.this.week,This week,en
common,common.label.next.week=Next week,common.label.next.week,Next week,en
common,common.label.this.week.schedule=This week schedule,common.label.this.week.schedule,This week schedule,en
common,common.label.next.week.schedule=Next week schedule,common.label.next.week.schedule,Next week schedule,en
common,common.label.this.week.schedule.check=Check this week's schedule,common.label.this.week.schedule.check,Check this week's schedule,en
common,common.label.next.week.schedule.check=Check next week's schedule,common.label.next.week.schedule.check,Check next week's schedule,en
common,common.label.support=Support,common.label.support,Support,en
common,common.label.reconfirm=Recheck,common.label.reconfirm,Recheck,en
common,common.label.knou.uni.c=Hanyang Cyber University,common.label.knou.uni.c,Hanyang Cyber University,en
common,common.label.knou.uni.g=Hanyang Cyber University,common.label.knou.uni.g,Hanyang Cyber University,en
common,common.label.org.mgr=Organization(Tenancy) Manage,common.label.org.mgr,Organization(Tenancy) Manage,en
common,common.label.org.info=Organization(Tenancy) Infomation,common.label.org.info,Organization(Tenancy) Infomation,en
common,common.label.org.cd=Organization Code,common.label.org.cd,Organization Code,en
common,common.label.org.nm=Organization Name,common.label.org.nm,Organization Name,en
common,common.label.org=Organization,common.label.org,Organization,en
common,common.label.org.support.no=Customer Support,common.label.org.support.no,Customer Support,en
common,common.label.org.support.team=Customer Support Team,common.label.org.support.team,Customer Support Team,en
common,"common.label.org.logo.guide=Logo size height <span class=""fcRed"">40</span>pixel fixed, width <span class=""fcRed"">200</span>pixel or less is recommended.",common.label.org.logo.guide,Logo size height <span class,en
common,common.label.org.logo=Tenant Logo,common.label.org.logo,Tenant Logo,en
common,common.label.biz.no=Business Registration Number,common.label.biz.no,Business Registration Number,en
common,common.label.adm=All Operators,common.label.adm,All Operators,en
common,common.label.adm.info=All Operators Info,common.label.adm.info,All Operators Info,en
common,common.label.location=Location,common.label.location,Location,en
common,common.label.contact.info=Contact Information,common.label.contact.info,Contact Information,en
common,common.label.post.no=Postal code,common.label.post.no,Postal code,en
common,common.label.address=Address,common.label.address,Address,en
common,common.label.auto.gen=Automatic generation,common.label.auto.gen,Automatic generation,en
common,common.label.mng.dept=Department of Management,common.label.mng.dept,Department of Management,en
common,common.label.schreg.gbn=Status of enrollment,common.label.schreg.gbn,Status of enrollment,en
common,common.label.opr.cors=Operational Course,common.label.opr.cors,Operational Course,en
common,common.label.mo.cors=Monitoring Subjects,common.label.mo.cors,Monitoring Subjects,en
common,common.label.msg_system=Total Message,common.label.msg_system,Total Message,en
common,common.label.lect.notice=Lecture Notice,common.label.lect.notice,Lecture Notice,en
common,common.label.pds=Lecture Materials,common.label.pds,Lecture Materials,en
common,common.label.batch.score.process=Batch Score Process,common.label.batch.score.process,Batch Score Process,en
common,common.label.batch.score.save=Batch Score Save,common.label.batch.score.save,Batch Score Save,en
common,common.label.batch.score.edit=Batch Score Edit,common.label.batch.score.edit,Batch Score Edit,en
common,common.label.batch.feedback.save=Batch Feedback Save,common.label.batch.feedback.save,Batch Feedback Save,en
common,common.label.sort=Sort,common.label.sort,Sort,en
common,common.label.base=Default,common.label.base,Default,en
common,common.label.same.rate=Similarity,common.label.same.rate,Similarity,en
common,common.label.orgadm=Operator,common.label.orgadm,Operator,en
common,common.label.eval.opinion=Opinion,common.label.eval.opinion,Opinion,en
common,common.label.eval.user.list=List of evaluators,common.label.eval.user.list,List of evaluators,en
common,common.label.grsc.degr.cors.gbn=Degree,common.label.grsc.degr.cors.gbn,Degree,en
common,common.label.grsc.degr.cors.gbn2=Degree,common.label.grsc.degr.cors.gbn2,Degree,en
